GRAPH,CAT,ORTH,FREQ

# EN TEST

à l'improviste,ADV,
à la daumont,ADV,
à la fois,ADV,
à la saint-glinglin,ADV,
à leur encontre,ADV,
à lurelure,ADV,
à mon encontre,ADV,
à notre encontre,ADV,
à NUM fois,ADV,
a posteriori,ADV,
à posteriori,ADV,
a priori,ADV,
à priori,ADV,
à rebrousse-poil,ADV,
à son encontre,ADV,
à tâtons,ADV,
à tire-larigot,ADV,
à ton encontre,ADV,
à touche-touche,ADV,
à tue-tête,ADV,
à votre encontre,ADV,
ab absurdo,ADV,
ab initio,ADV,
ab ovo,ADV,
ad infinitum,ADV,
ad libitum,ADV,
ad limina,ADV,
ad majorem dei gloriam,ADV,
ad nutum,ADV,
ad patres,ADV,
ad vitam aeternam,ADV,
al dente,ADV,
alea jacta est,ADV,
all right,ADV,
au delà,ADV,
aux aguets,ADV,
c'est-à-dire,ADV,
cette fois-ci,ADV,
cette fois-là,ADV,
chaque fois,ADV,
croa croa,ADV,
d'abord,ADVtemp,
d'accord,ADV,
d'ailleurs,ADV,
dare dare,ADV,
de auditu,ADV,
de facto,ADV,
de guingois,ADV,
d'emblée,ADV,
de même,ADV
d'ores et déjà,ADV,
de plano,ADV,
de plus,ADV,
de traviole,ADV,
d'une part,ADV,
de visu,ADV,
dignus est intrare,ADV,
du reste,ADV,
ecce homo,ADV,
en catimini,ADV,
en effet,ADV,
en loucedé,ADV,
en outre,ADV,
en sus,ADV,
en tapinois,ADV,
en tous cas,ADV,
encore une fois,ADV,
est-ce qu,ADV,
et cætera,ADVquant,
et caetera,ADVquant,
et cetera,ADVquant,
et seq,ADV,
ex abrupto,ADV,
ex nihilo,ADV,
fort bien,ADV,
gratis pro deo,ADV,
grosso modo,ADV,
hic et nunc,ADV,
honoris causa,ADV,
il était une fois,ADV,
in absentia,ADV,
in abstracto,ADV,
in anima vili,ADV,
in cauda venenum,ADV,
in extenso,ADV,
in extremis,ADV,
in memoriam,ADV,
in petto,ADV,
in utero,ADV,
in vino veritas,ADV,
in vitro,ADV,
in vivo,ADV,
intra muros,ADV,
ipso facto,ADV,
la première fois,ADV,
made in,ADV,
manu militari,ADV,
mezza voce,ADV,
motu proprio,ADV,
mutatis mutandis,ADV,
n'est ce pas,ADV,n'est-ce pas
ne varietur,ADV,
nihil obstat,ADV,
non troppo,ADV,
nota bene,ADV,
NUM fois,ADV,
NUM fois par an,ADV,
NUM fois par mois,ADV,
NUM fois par semaine,ADV,
par ailleurs,ADV,
par mégarde,ADV,
peu ou prou,ADV,
plutôt deux fois que une,ADV,
post mortem,ADV,
pour cette fois,ADV,
pour une fois,ADV,
près de,ADV,
quand même,ADV
qui plus est,ADV,
recto tono,ADV,
ric et rac,ADV,
sic transit gloria mundi,ADV,
sine die,ADV,
sine qua non,ADV,
souventes fois,ADV,
stricto sensu,ADV,
sursum corda,ADV,
tandis que,ADV,
tout de même,ADV
toutes les fois,ADV,
tutti frutti,ADV,
tutti quanti,ADV,
une autre fois,ADV,
une bonne fois,ADV,
une bonne fois pour toutes,ADV,
une fois,ADV,
une fois,ADV,
une fois pour toutes,ADV,
urbi et orbi,ADV,
tout de même,ADV
vade retro,ADV,
vae soli,ADV,
vae victis,ADV,

# locutions nominales

a priori,SUB
acid jazz,SUB
action painting,SUB
after shave,SUB
agnus dei,SUB
air bag,SUB
alter ego,SUB
ayants droit,SUB
back up,SUB
beat generation,SUB
bel canto,SUB
belle lurette,SUB
best of,SUB
big band,SUB
big bang,SUB
birth control,SUB
bla bla,SUB
bloody mary,SUB
blue jeans,SUB
blue note,SUB
boat people,SUB
brown sugar,SUB
bubble gum,SUB
buen retiro,SUB
call girl,SUB
call girls,SUB
canadian river,SUB
caput mortuum,SUB
cas particulier,SUB
casus belli,SUB
champs élysées,SUB
check up,SUB
chewing gum,SUB
chop suey,SUB
citizen band,SUB
coffee shop,SUB
comic book,SUB
comic books,SUB
commedia dell'arte,SUB
commedia dell'arte,SUB
corn flakes,SUB
corpus delicti,SUB
curriculum vitae,SUB
de amicis,SUB
de profundis,SUB
de santis,SUB
delirium tremens,SUB
della francesca,SUB
della porta,SUB
della robbia,SUB
deo gratias,SUB
deus ex machina,SUB
dies irae,SUB
downing street,SUB
dream team,SUB
east river,SUB
fast food,SUB
five o'clock,SUB
five o'clock,SUB
flatus vocis,SUB
foreign office,SUB
free jazz,SUB
fur et à mesure,SUB
gengis khan,SUB
girl friend,SUB
happy end,SUB
happy ends,SUB
happy few,SUB
hard edge,SUB
has been,SUB
high life,SUB
hold up,SUB
homo erectus,SUB
homo habilis,SUB
hong kong,SUB
hot dog,SUB
hot dogs,SUB
house music,SUB
ice cream,SUB
in pace,SUB
invisible piston,SUB
irish coffee,SUB
ite missa est,SUB
jet society,SUB
kung fu,SUB
kyrie eleison,SUB
la plata,SUB
lacryma christi,SUB
madre de dios,SUB
maître queux,SUB
mass media,SUB
mater dolorosa,SUB
mea culpa,SUB
melting pot,SUB
middle class,SUB
milk shake,SUB
minus habens,SUB
modern style,SUB
modus operandi,SUB
modus vivendi,SUB
music hall,SUB
negro spiritual,SUB
negro spirituals,SUB
new wave,SUB
night club,SUB
no man's land,SUB
no man's land,SUB
numerus clausus,SUB
olla podrida,SUB
osso buco,SUB
pan bagnat,SUB
part time,SUB
paso doble,SUB
pater familias,SUB
pater noster,SUB
pax americana,SUB
persona non grata,SUB
pit bull,SUB
play back,SUB
pom-pom girl,SUB
pom-pom girls,SUB
post it,SUB
prime time,SUB
public schools,SUB
punching ball,SUB
red river,SUB
requiescat in pace,SUB
rhythm and blues,SUB
roast beef,SUB
rocking chair,SUB
sainte nitouche,SUB
san francisco,SUB
scenic railway,SUB
sedia gestatoria,SUB
self-made man,SUB
sex appeal,SUB
sex shop,SUB
sex shops,SUB
soap opéra,SUB
sri lankais,SUB
stabat mater,SUB
statu quo,SUB
story board,SUB
struggle for life,SUB
taï chi,SUB
talavera de la reina,SUB
te deum,SUB
terra incognita,SUB
top models,SUB
traveller's chèques,SUB
tss tss,SUB
tu autem,SUB
ultima ratio,SUB
vomito negro,SUB
vox populi,SUB
vulgum pecus,SUB
wait and see,SUB
wall street,SUB
way of life,SUB
week end,SUB
world music,SUB
yom kippour,SUB
yom kippur,SUB


# autres locutions

ad hoc,ADJ
by night,ADJ
dans la merde,ADJ
deutsche mark,ADJ
high tech,ADJ
in utero,ADJ
in vitro,ADJ
modern style,ADJ
persona grata,ADJ
sri lankais,ADJ
sui generis,ADJ
too much,ADJ
beaucoup de,DETindef
la plupart de,DETindef
la plupart des,DETindef
la plupart du,DETindef
peu de,DETindef
tant de,DETindef
un peu de,DETindef
I e,DETnum
I er,DETnum
II e,DETnum
II nd,DETnum
III e,DETnum
IV e,DETnum
IX e,DETnum
V e,DETnum
VI e,DETnum
VII e,DETnum
VIII e,DETnum
X e,DETnum
XI e,DETnum
XII e,DETnum
XIII e,DETnum
XIV e,DETnum
XIX e,DETnum
XVI e,DETnum
XVII e,DETnum
XVIII e,DETnum
XX e,DETnum
XXI e,DETnum
XXII e,DETnum
XXIII e,DETnum
XXIV e,DETnum
XXIX e,DETnum
XXV e,DETnum
XXVI e,DETnum
XXVII e,DETnum
XXVIII e,DETnum
XXX e,DETnum
alerte !,EXCL
alléluia !,EXCL
am stram gram,EXCL
arrière !,EXCL
attention !,EXCL
cot cot codec,EXCL
dehors !,EXCL
dommage !,EXCL
gna gna,EXCL
hardi !,EXCL
inch allah,EXCL
merci !,EXCL
quoi !,EXCL
salut !,EXCL
tchin tchin,EXCL
tiens !,EXCL
tintin !,EXCL
à l'encontre,PREP
à l'encontre,PREP
à l'instar,PREP
à l'instar,PREP
afin d,PREP
afin de,PREP
lors de,PREP
